,subj_idx,response,split_by,rt,trial,feedback,samp
224,50,1.0,0,0.8048794865608215,45,1.0,1
225,50,0.0,0,1.071876049041748,46,0.0,1
226,50,0.0,0,0.6008799076080322,47,0.0,1
227,50,1.0,0,0.5558798313140869,48,1.0,1
228,50,1.0,0,1.9358911514282227,49,1.0,1
229,50,0.0,0,1.916890263557434,50,0.0,1
230,50,1.0,0,0.6968801021575928,51,1.0,1
231,50,0.0,0,0.8078794479370117,52,0.0,1
232,50,1.0,0,0.7538801431655884,53,1.0,1
233,50,1.0,0,0.88787841796875,54,1.0,1
234,50,0.0,0,1.4308714866638184,55,0.0,1
235,50,0.0,0,0.6788800954818726,56,0.0,1
236,50,1.0,0,0.6138799786567688,57,1.0,1
237,50,0.0,0,0.6138799786567688,58,0.0,1
238,50,0.0,0,0.7438802123069763,59,0.0,1
239,50,0.0,0,0.8938783407211304,60,1.0,1
240,50,1.0,0,0.7158801555633545,61,1.0,1
241,50,0.0,0,0.6148799657821655,62,1.0,1
242,50,0.0,0,1.1088756322860718,63,0.0,1
243,50,0.0,0,0.784879744052887,64,0.0,1
244,50,0.0,0,0.9068781733512878,65,0.0,1
245,50,1.0,0,1.2128742933273315,66,1.0,1
246,50,0.0,0,0.7098801732063293,67,0.0,1
247,50,0.0,0,0.7368801832199097,68,0.0,1
248,50,0.0,0,0.6508800387382507,69,0.0,1
249,50,1.0,0,0.924877941608429,70,1.0,1
250,50,1.0,0,1.6978800296783447,71,1.0,1
251,50,1.0,0,0.9148780703544617,72,1.0,1
252,50,0.0,0,0.6108799576759338,73,0.0,1
253,50,1.0,0,1.2458738088607788,74,1.0,1
254,50,1.0,0,1.8178856372833252,75,1.0,1
255,50,1.0,0,0.8258792161941528,76,1.0,1
256,50,1.0,0,0.7378802299499512,77,1.0,1
257,50,1.0,0,0.6148799657821655,78,1.0,1
258,50,1.0,0,0.7878797054290771,79,1.0,1
259,50,0.0,0,2.1649017333984375,80,0.0,1
260,50,1.0,0,0.7498801946640015,81,1.0,1
261,50,1.0,0,0.8138793706893921,82,1.0,1
262,50,1.0,0,0.7828797698020935,83,1.0,1
263,50,1.0,0,1.0988757610321045,84,1.0,1
264,50,1.0,0,1.1738747358322144,85,1.0,1
265,50,0.0,0,0.6098799705505371,86,0.0,1
266,50,1.0,0,0.8858784437179565,87,1.0,1
267,50,0.0,0,0.9878771305084229,88,0.0,1
268,50,1.0,0,0.5928798913955688,89,1.0,1
269,50,1.0,0,0.6568800210952759,90,1.0,1
270,50,1.0,0,1.2678735256195068,91,1.0,1
271,50,1.0,0,0.6148799657821655,92,1.0,1
272,50,1.0,0,0.7258802056312561,93,1.0,1
273,50,1.0,0,0.8208792805671692,94,1.0,1
274,50,0.0,0,0.7178801894187927,95,0.0,1
275,50,1.0,0,0.8158793449401855,96,1.0,1
276,50,1.0,0,0.7808797955513,97,1.0,1
277,50,1.0,0,0.7788798213005066,98,1.0,1
278,50,1.0,0,1.0858758687973022,99,1.0,1
279,50,0.0,0,0.9848771691322327,100,0.0,1
280,50,1.0,0,1.6748789548873901,101,0.0,1
281,50,1.0,0,1.4058717489242554,102,0.0,1
282,50,1.0,0,1.048876404762268,103,1.0,1
283,50,0.0,0,0.773879885673523,104,0.0,1
284,50,0.0,0,0.7548801302909851,105,0.0,1
285,50,1.0,0,0.7708799242973328,106,0.0,1
286,50,1.0,0,0.8448789715766907,107,1.0,1
287,50,0.0,0,0.6218799948692322,108,0.0,1
288,50,0.0,0,0.924877941608429,109,1.0,1
289,50,1.0,0,0.7178801894187927,110,1.0,1
290,50,0.0,0,1.6138761043548584,111,0.0,1
291,50,0.0,0,2.065897226333618,112,0.0,1
292,50,1.0,0,0.8058794736862183,113,1.0,1
293,50,0.0,0,0.7238801717758179,114,0.0,1
294,50,1.0,0,1.2178741693496704,115,1.0,1
295,50,1.0,0,1.4198715686798096,116,1.0,1
296,50,1.0,0,0.7548801302909851,117,1.0,1
297,50,0.0,0,0.8578788042068481,118,0.0,1
298,50,1.0,0,0.6008799076080322,119,1.0,1
299,50,0.0,0,0.9428777098655701,120,0.0,1
300,50,0.0,1,0.9768772721290588,1,0.0,1
301,50,0.0,1,1.3788721561431885,2,1.0,1
302,50,1.0,1,1.5938751697540283,3,1.0,1
303,50,1.0,1,0.9128780961036682,4,1.0,1
304,50,1.0,1,0.6228799819946289,5,1.0,1
305,50,0.0,1,1.0778759717941284,6,0.0,1
306,50,1.0,1,0.7148801684379578,7,0.0,1
307,50,1.0,1,1.4368714094161987,8,0.0,1
308,50,1.0,1,0.7268801927566528,9,1.0,1
309,50,1.0,1,0.7688799500465393,10,0.0,1
310,50,1.0,1,1.916890263557434,11,1.0,1
311,50,1.0,1,0.9658774137496948,12,1.0,1
312,50,0.0,1,1.1848746538162231,13,0.0,1
313,50,0.0,1,0.8038794994354248,14,0.0,1
314,50,1.0,1,0.5748798847198486,15,1.0,1
315,50,0.0,1,0.6858801245689392,16,0.0,1
316,50,1.0,1,0.7198801636695862,17,1.0,1
317,50,0.0,1,1.070876121520996,18,0.0,1
318,50,0.0,1,1.9248906373977661,19,0.0,1
319,50,1.0,1,1.0438764095306396,20,1.0,1
320,50,0.0,1,0.7638800144195557,21,0.0,1
321,50,0.0,1,1.311872959136963,22,1.0,1
322,50,0.0,1,0.649880051612854,23,1.0,1
323,50,0.0,1,1.8878889083862305,24,0.0,1
324,50,1.0,1,1.4758708477020264,25,1.0,1
325,50,1.0,1,0.9938770532608032,26,1.0,1
326,50,1.0,1,0.7078801393508911,27,0.0,1
327,50,1.0,1,1.1968744993209839,28,1.0,1
328,50,0.0,1,0.7988795638084412,29,1.0,1
329,50,0.0,1,1.0438764095306396,30,0.0,1
330,50,1.0,1,0.7878797054290771,31,1.0,1
331,50,0.0,1,0.5458799004554749,32,0.0,1
332,50,1.0,1,0.8158793449401855,33,1.0,1
333,50,0.0,1,0.6068799495697021,34,1.0,1
334,50,1.0,1,1.1658748388290405,35,1.0,1
335,50,0.0,1,0.968877375125885,36,1.0,1
336,50,0.0,1,0.7118801474571228,37,0.0,1
337,50,0.0,1,1.2928732633590698,38,0.0,1
338,50,0.0,1,1.6088758707046509,39,0.0,1
339,50,0.0,1,0.6068799495697021,40,1.0,1
340,50,1.0,1,1.0418764352798462,41,1.0,1
341,50,1.0,1,1.005876898765564,42,1.0,1
342,50,0.0,1,1.0258766412734985,43,0.0,1
343,50,1.0,1,1.2698734998703003,44,0.0,1
344,50,0.0,1,1.52187180519104,45,1.0,1
345,50,1.0,1,0.579879879951477,46,0.0,1
346,50,0.0,1,0.9768772721290588,47,0.0,1
347,50,1.0,1,1.9388912916183472,48,1.0,1
348,50,1.0,1,1.048876404762268,49,1.0,1
349,50,1.0,1,0.6008799076080322,50,0.0,1
350,50,1.0,1,0.9288778901100159,51,0.0,1
351,50,0.0,1,0.6458800435066223,52,0.0,1
352,50,1.0,1,1.7448822259902954,53,1.0,1
353,50,1.0,1,1.6678786277770996,54,1.0,1
354,50,0.0,1,0.6158799529075623,55,0.0,1
355,50,1.0,1,0.5698798894882202,56,1.0,1
356,50,0.0,1,0.5588798522949219,57,0.0,1
357,50,1.0,1,0.619879961013794,58,0.0,1
358,50,0.0,1,1.0258766412734985,59,0.0,1
359,50,0.0,1,0.7538801431655884,60,0.0,1
360,50,0.0,1,0.7228801846504211,61,0.0,1
361,50,1.0,1,0.9348778128623962,62,1.0,1
362,50,1.0,1,0.8468789458274841,63,1.0,1
363,50,1.0,1,1.8658878803253174,64,0.0,1
364,50,1.0,1,1.3198728561401367,65,0.0,1
365,50,1.0,1,0.7038801312446594,66,0.0,1
366,50,1.0,1,0.8708786368370056,67,1.0,1
367,50,1.0,1,1.1798746585845947,68,0.0,1
368,50,1.0,1,0.7608800530433655,69,0.0,1
369,50,0.0,1,0.7708799242973328,70,0.0,1
370,50,1.0,1,0.8558788299560547,71,1.0,1
371,50,1.0,1,1.2048743963241577,72,0.0,1
372,50,1.0,1,0.8778785467147827,73,0.0,1
373,50,1.0,1,0.9878771305084229,74,0.0,1
374,50,0.0,1,1.2088743448257446,75,0.0,1
375,50,0.0,1,1.2778733968734741,76,0.0,1
376,50,1.0,1,0.6978801488876343,77,1.0,1
377,50,1.0,1,1.6908797025680542,78,0.0,1
378,50,0.0,1,1.0678761005401611,79,0.0,1
379,50,1.0,1,0.7438802123069763,80,1.0,1
380,50,0.0,1,0.9308778643608093,81,1.0,1
381,50,0.0,1,0.8568788170814514,82,0.0,1
382,50,0.0,1,0.5658798813819885,83,1.0,1
383,50,1.0,1,0.8328791260719299,84,0.0,1
384,50,0.0,1,1.2758734226226807,85,0.0,1
385,50,1.0,1,1.8898890018463135,86,1.0,1
386,50,1.0,1,1.6438775062561035,87,0.0,1
387,50,0.0,1,0.773879885673523,88,1.0,1
388,50,1.0,1,0.7248802185058594,89,1.0,1
389,50,1.0,1,0.924877941608429,90,1.0,1
390,50,1.0,1,0.5808799266815186,91,1.0,1
391,50,0.0,1,1.3678722381591797,92,0.0,1
392,50,0.0,1,1.259873628616333,93,0.0,1
393,50,1.0,1,1.0288766622543335,94,0.0,1
394,50,0.0,1,0.8468789458274841,95,0.0,1
395,50,0.0,1,0.8318791389465332,96,0.0,1
396,50,0.0,1,0.9648774266242981,97,0.0,1
397,50,1.0,1,0.6398800015449524,98,1.0,1
398,50,1.0,1,1.0468764305114746,99,0.0,1
399,50,1.0,1,0.6368800401687622,100,1.0,1
400,50,0.0,1,1.0508763790130615,101,0.0,1
401,50,1.0,1,0.8018795251846313,102,1.0,1
402,50,0.0,1,0.817879319190979,103,0.0,1
403,50,1.0,1,0.9868771433830261,104,1.0,1
404,50,1.0,1,0.6678800582885742,105,1.0,1
405,50,1.0,1,1.0248767137527466,106,1.0,1
406,50,0.0,1,1.1878745555877686,107,1.0,1
407,50,0.0,1,0.5968799591064453,108,0.0,1
408,50,0.0,1,0.9008782505989075,109,0.0,1
409,50,0.0,1,1.8278861045837402,110,0.0,1
410,50,1.0,1,0.6098799705505371,111,0.0,1
411,50,1.0,1,2.291907787322998,112,1.0,1
412,50,1.0,1,0.9028782248497009,113,1.0,1
413,50,1.0,1,1.3668723106384277,114,1.0,1
414,50,0.0,1,0.6428800225257874,115,0.0,1
415,50,1.0,1,1.0328766107559204,116,1.0,1
416,50,0.0,1,0.7358801960945129,117,1.0,1
417,50,1.0,1,0.7338802218437195,118,0.0,1
418,50,0.0,1,1.332872748374939,119,1.0,1
419,50,0.0,1,0.7708799242973328,120,0.0,1
420,50,0.0,2,0.6728800535202026,1,1.0,1
421,50,1.0,2,0.7208801507949829,2,1.0,1
422,50,0.0,2,0.7428802251815796,3,1.0,1
423,50,0.0,2,0.6718800663948059,4,0.0,1
424,50,1.0,2,0.9928770661354065,5,1.0,1
425,50,0.0,2,0.6038799285888672,6,0.0,1
426,50,1.0,2,0.968877375125885,7,1.0,1
427,50,1.0,2,0.7328802347183228,8,1.0,1
428,50,0.0,2,0.680880069732666,9,1.0,1
429,50,0.0,2,0.9748772978782654,10,0.0,1
430,50,0.0,2,0.9228779673576355,11,0.0,1
431,50,0.0,2,1.2078742980957031,12,1.0,1
432,50,0.0,2,1.144875168800354,13,0.0,1
433,50,0.0,2,1.0138767957687378,14,0.0,1
434,50,0.0,2,0.7668799757957458,15,0.0,1
435,50,0.0,2,0.631879985332489,16,0.0,1
436,50,1.0,2,0.701880156993866,17,1.0,1
437,50,0.0,2,0.924877941608429,18,1.0,1
438,50,0.0,2,1.0868759155273438,19,0.0,1
439,50,1.0,2,1.1808747053146362,20,1.0,1
440,50,0.0,2,1.2328740358352661,21,0.0,1
441,50,0.0,2,1.3898719549179077,22,1.0,1
442,50,1.0,2,0.5648798942565918,23,1.0,1
443,50,1.0,2,0.8028795123100281,24,1.0,1
444,50,1.0,2,0.8938783407211304,25,1.0,1
445,50,1.0,2,0.7118801474571228,26,0.0,1
446,50,0.0,2,0.8978782892227173,27,0.0,1
447,50,1.0,2,1.6278767585754395,28,0.0,1
448,50,1.0,2,0.7828797698020935,29,0.0,1
449,50,0.0,2,0.6208800077438354,30,0.0,1
450,50,1.0,2,1.008876919746399,31,0.0,1
451,50,1.0,2,0.7348802089691162,32,1.0,1
452,50,1.0,2,1.2248741388320923,33,0.0,1
453,50,0.0,2,0.631879985332489,34,0.0,1
454,50,1.0,2,1.0288766622543335,35,0.0,1
455,50,1.0,2,0.6358799934387207,36,1.0,1
456,50,1.0,2,1.145875096321106,37,1.0,1
457,50,0.0,2,0.9488776326179504,38,0.0,1
458,50,0.0,2,0.7548801302909851,39,0.0,1
459,50,1.0,2,0.7128801345825195,40,1.0,1
460,50,1.0,2,0.9548775553703308,41,1.0,1
461,50,1.0,2,1.071876049041748,42,1.0,1
462,50,0.0,2,1.3788721561431885,43,0.0,1
463,50,0.0,2,0.6238799691200256,44,1.0,1
464,50,1.0,2,1.0908758640289307,45,0.0,1
465,50,1.0,2,0.6278799772262573,46,0.0,1
466,50,0.0,2,0.8368790745735168,47,1.0,1
467,50,1.0,2,0.9068781733512878,48,1.0,1
468,50,1.0,2,1.2038743495941162,49,0.0,1
469,50,0.0,2,0.8168793320655823,50,0.0,1
470,50,1.0,2,1.1058756113052368,51,1.0,1
471,50,1.0,2,0.6188799738883972,52,1.0,1
472,50,0.0,2,1.1468751430511475,53,1.0,1
473,50,0.0,2,0.747880220413208,54,0.0,1
474,50,1.0,2,1.6558780670166016,55,0.0,1
475,50,1.0,2,0.8238792419433594,56,0.0,1
476,50,0.0,2,0.7558801174163818,57,1.0,1
477,50,0.0,2,0.6008799076080322,58,1.0,1
478,50,1.0,2,0.8608787655830383,59,1.0,1
479,50,0.0,2,1.163874864578247,60,1.0,1
480,50,1.0,2,1.001876950263977,61,1.0,1
481,50,1.0,2,1.0098768472671509,62,0.0,1
482,50,1.0,2,0.8648787140846252,63,0.0,1
483,50,1.0,2,1.4858707189559937,64,1.0,1
484,50,1.0,2,0.6418800354003906,65,1.0,1
485,50,1.0,2,0.8208792805671692,66,1.0,1
486,50,1.0,2,1.4128717184066772,67,0.0,1
487,50,0.0,2,0.9268779158592224,68,0.0,1
488,50,0.0,2,1.24087393283844,69,0.0,1
489,50,1.0,2,1.6048756837844849,70,1.0,1
490,50,0.0,2,0.6328799724578857,71,1.0,1
491,50,0.0,2,1.2468738555908203,72,0.0,1
492,50,1.0,2,1.2518737316131592,73,1.0,1
493,50,0.0,2,0.8528788685798645,74,0.0,1
494,50,0.0,2,1.1498750448226929,75,0.0,1
495,50,0.0,2,1.872888207435608,76,0.0,1
496,50,1.0,2,1.3018730878829956,77,0.0,1
497,50,0.0,2,1.5978753566741943,78,0.0,1
498,50,0.0,2,1.0138767957687378,79,1.0,1
499,50,0.0,2,0.8558788299560547,80,1.0,1
500,50,1.0,2,1.4158716201782227,81,1.0,1
501,50,0.0,2,0.8098794221878052,82,0.0,1
502,50,1.0,2,0.839879035949707,83,0.0,1
503,50,0.0,2,0.8518788814544678,84,0.0,1
504,50,1.0,2,1.332872748374939,85,1.0,1
505,50,1.0,2,1.4268715381622314,86,1.0,1
506,50,0.0,2,0.9488776326179504,87,1.0,1
507,50,0.0,2,1.2268741130828857,88,1.0,1
508,50,1.0,2,0.6998801231384277,89,1.0,1
509,50,0.0,2,1.1318752765655518,90,1.0,1
510,50,0.0,2,0.6248799562454224,91,1.0,1
511,50,1.0,2,1.8938891887664795,92,0.0,1
512,50,1.0,2,1.535872459411621,93,1.0,1
513,50,1.0,2,0.6658800840377808,94,1.0,1
514,50,1.0,2,1.5718741416931152,95,0.0,1
515,50,0.0,2,0.7978795766830444,96,0.0,1
516,50,1.0,2,0.5668798685073853,97,1.0,1
